MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	RT	Resp	ChosenSide	choice	Stay
1	2	1	0.6	0.6	0.8	1	4	1	0	29	254	457.621361999827	k	2	0	1
1	1	0.6	0.4	0.4	0.2	0	1	1	0	29	255	679.29648099971	k	2	1	0
0	1	0.8	0.6	0.4	1	1	0	0	1	29	256	691.986732999794	j	1	1	1
1	2	1	0.4	1	0.4	0	2	1	1	29	257	441.914311000346	j	1	0	1
0	2	0.6	0.6	1	0.6	0	0	0	1	29	258	390.932555999825	j	1	0	1
1	2	1	0.8	0.6	1	1	0	0	0	29	259	395.774752999841	k	2	0	1
1	2	0.6	0.8	1	0.6	0	0	0	0	29	260	463.895274000151	k	2	0	1
1	2	0.6	0.4	0.6	1	0	0	0	0	29	261	350.287724999816	k	2	0	1
0	1	0.8	0.4	0.6	0.4	0	5	1	0	29	262	363.543949999894	j	1	1	1
1	1	0.6	0	0.4	0.6	0	0	0	1	29	263	368.451482000182	j	1	0	0
1	2	0.6	0.4	0.6	0.6	1	2	1	0	29	264	340.428835000239	k	2	1	0
1	2	0.8	0.8	0.4	0.6	0	0	0	1	29	265	336.89309500005	j	1	1	1
0	1	0.6	0.4	0.6	0.4	1	2	1	0	29	266	439.547715000117	k	2	0	1
0	1	0.4	0	0.6	0.8	0	0	0	1	29	267	421.632259000035	k	2	0	1
1	2	0.8	-0	0.8	0.4	0	2	1	0	29	268	393.519087000186	j	1	1	1
0	2	0.4	0.2	-0	0.4	1	0	0	1	29	269	496.041815999888	k	2	1	1
0	1	0.2	0.4	0.4	0.6	0	2	1	0	29	270	843.400301000202	k	2	1	0
1	2	0.8	-0	0.2	-0	0	1	1	0	29	271	623.738256999786	j	1	0	0
0	2	0.4	-0	0.8	0.4	0	0	0	1	29	272	412.966389999838	k	2	0	1
1	2	0.4	0	0.4	0.8	0	0	0	0	29	273	444.100759999856	k	2	0	1
0	1	0.4	0	0.4	0.2	0	3	1	1	29	274	399.364567000248	k	2	1	1
1	1	0.8	0.4	0	0.4	0	0	0	1	29	275	364.71205099997	j	1	0	0
0	2	0.4	0.2	0.4	0.4	0	2	1	0	29	276	442.064709999613	j	1	1	0
1	2	0	0.2	0.2	0.8	1	0	0	1	29	277	599.883810000392	k	2	1	1
0	2	-0	0.4	0.2	0.2	0	0	0	0	29	278	653.120442999807	j	1	1	1
0	1	0.6	-0	0.8	0	1	3	1	0	29	279	537.65866699996	k	2	0	1
0	2	0.2	0.6	0.4	0.2	0	1	1	0	29	280	695.203646000209	k	2	0	0
0	1	0.6	0.4	0.6	0.4	0	1	1	1	29	281	563.809465999839	j	1	0	1
0	2	0.8	0.2	0.2	0.6	0	1	1	1	29	282	418.154802000117	j	1	1	0
0	1	0.6	-0	0.6	0.2	0	1	1	1	29	283	398.727594999855	k	2	0	1
0	2	0.6	0.6	0.2	0.6	1	1	1	1	29	284	386.798211000041	k	2	1	1
0	2	0.2	0.4	0.6	0.6	1	0	0	1	29	285	401.718081000126	j	1	1	1
1	1	0.6	0.8	0.6	0.2	0	2	1	1	29	286	421.976275999896	j	1	0	1
1	2	0.2	0.4	0.4	0.6	0	1	1	0	29	287	531.375111000216	j	1	1	1
1	2	0	0.6	0.4	0.6	0	0	0	1	29	288	775.711989999763	k	2	1	1
1	1	1	0.6	0.6	0.4	1	2	1	1	29	289	436.564020999867	j	1	0	1
1	2	-0	0.6	0.6	0.4	1	1	1	0	29	290	337.541769999916	k	2	1	1
1	2	0	0.6	0.6	1	0	0	0	1	29	291	615.804899000068	j	1	1	1
0	1	0.2	0.8	1	0.6	1	2	1	1	29	292	715.358190000188	k	2	0	1
0	1	1	1	0.2	0.6	0	0	0	1	29	293	377.057157999843	k	2	0	1
0	2	0.6	0.4	0.6	0.6	1	2	1	0	29	294	351.470873999915	k	2	1	1
1	1	1	0.8	1	0.2	0	1	1	0	29	295	395.843900999807	k	2	0	1
0	1	0.6	0.4	1	0.4	1	0	0	1	29	296	585.464242999933	j	1	0	1
1	2	0.6	0.2	0.4	1	0	2	1	1	29	297	374.650290000318	j	1	1	1
1	1	0.6	0.6	0.6	1	0	1	1	0	29	298	515.070926000135	k	2	0	1
0	1	0.8	0.4	0.6	0.2	1	0	0	1	29	299	431.426004000059	j	1	0	1
1	2	0.8	0.8	0.2	0.6	1	2	1	1	29	300	380.348782000056	k	2	0	0
1	1	0.6	0.6	0.8	0.6	0	1	1	0	29	301	402.461681999739	j	1	0	1
1	2	0.4	0.6	0.8	0.8	1	1	1	1	29	302	336.156202999973	j	1	0	1
1	1	1	0.2	0.6	0.8	1	1	1	1	29	303	381.725149999966	k	2	0	1
1	1	0.4	0.6	1	0.4	1	0	0	1	29	304	472.956651999993	k	2	0	1
0	2	0.8	1	0.4	0.6	1	2	1	1	29	305	343.166902000121	k	2	0	1
1	1	1	0.4	0.4	1	1	1	1	0	29	306	363.043220000236	j	1	0	1
0	1	0.6	0.8	1	0.8	1	0	0	1	29	307	385.189130000072	j	1	0	1
0	1	0.6	0.6	0.6	1	0	0	0	0	29	308	477.801754000211	k	2	0	1
0	2	0	0.6	0.8	0.4	1	3	1	1	29	309	331.83866499985	k	2	0	1
0	2	0	0.4	0	0.6	0	0	0	1	29	310	648.587089000102	k	2	1	0
0	1	0.8	0.6	0.6	0.6	0	2	1	0	29	311	516.002847999971	j	1	1	0
1	1	0.6	-0	0.6	0.4	0	0	0	1	29	312	386.959733999902	j	1	1	1
0	1	0.6	0.6	-0	0.6	1	0	0	0	29	313	488.697104000039	j	1	1	1
1	1	0.8	0.6	0.6	-0	0	0	0	0	29	314	395.651125999848	k	2	1	1
1	2	0.4	0.2	0.4	0	0	4	1	0	29	315	810.405708999951	j	1	0	0
0	2	0.4	0.6	0.4	0.6	0	0	0	1	29	316	374.75177899978	k	2	1	0
0	1	0.8	0.8	0.6	0.6	1	2	1	0	29	317	387.899201999971	j	1	1	1
0	1	0.6	1	0.8	0.6	0	0	0	1	29	318	440.869783999915	k	2	1	1
0	2	0.4	0.4	0.6	0.4	1	2	1	0	29	319	374.033312999927	k	2	1	1
0	2	0.6	0	0.4	1	0	0	0	1	29	320	371.640084999854	k	2	1	1
1	2	0.8	0.6	0	0.4	1	0	0	0	29	321	375.77413200006	j	1	1	1
0	1	0	0.6	1	0.8	0	3	1	0	29	322	374.587926999993	k	2	1	1
1	1	0.6	0.4	0.6	0.6	0	0	0	1	29	323	402.743842999826	j	1	1	1
1	1	0.8	0.2	0.4	0.6	1	0	0	0	29	324	367.934686000353	k	2	1	1
1	2	0.2	0.2	0.6	0	0	3	1	0	29	325	853.420563999862	k	2	0	0
1	2	1	0.4	0.2	0.2	0	0	0	1	29	326	363.100201000179	j	1	1	0
1	2	0.4	0.2	0.4	0.2	0	0	0	0	29	327	375.469301000066	j	1	1	1
0	2	0.2	0.6	0.2	0.4	1	0	0	0	29	328	787.282251999841	j	1	0	0
0	1	0.4	0.8	0.2	0.4	1	4	1	0	29	329	488.402565999877	j	1	0	0
0	1	1	0.6	0.4	0.2	0	0	0	1	29	330	406.10199799994	j	1	1	0
1	1	0.4	0.6	0.6	0.4	0	0	0	0	29	331	365.127805000157	k	2	1	1
1	1	0.4	0.4	0.6	0.6	1	0	0	0	29	332	456.346046999897	k	2	1	1
1	2	0.6	-0	0.2	0.2	1	4	1	0	29	333	437.717052999687	k	2	0	1
1	2	0.6	0.2	0.6	0.4	0	0	0	1	29	334	395.353606999834	j	1	0	1
0	2	0.2	0	0.6	0.6	0	0	0	0	29	335	359.948810000333	k	2	0	1
1	1	0.8	0.2	0.4	0.6	1	3	1	0	29	336	397.265942000104	j	1	1	1
1	2	-0	0.4	0.2	0.6	1	1	1	0	29	337	346.247693999885	k	2	0	1
1	1	0.8	0.6	0.2	0.2	1	1	1	1	29	338	640.786023000146	k	2	0	0
0	2	0.6	-0	-0	0.2	1	1	1	1	29	339	357.616708000023	j	1	1	0
1	2	0.2	0.6	-0	0.8	1	0	0	1	29	340	546.347280000191	j	1	1	1
1	1	0.6	0.2	0.8	-0	1	2	1	1	29	341	566.248612999971	j	1	0	1
1	2	0.8	0.4	0.6	-0	1	1	1	0	29	342	396.764154999801	k	2	1	1
1	2	0.4	0.2	0.4	0.6	1	0	0	1	29	343	496.819548000076	j	1	1	1
0	1	0.6	0	0.6	0.6	1	2	1	1	29	344	629.381603000184	k	2	0	1
1	1	-0	1	0.6	0.2	0	0	0	1	29	345	492.513006000081	j	1	0	1
0	2	0.4	1	0.2	0.4	0	2	1	0	29	346	344.88800500003	k	2	0	0
0	1	0.2	0.6	-0	0.6	1	1	1	0	29	347	356.955145000029	j	1	0	1
0	1	0.8	0.6	0.2	0.4	0	0	0	1	29	348	306.375675000254	k	2	1	0
1	1	0.4	1	0.6	0.2	0	0	0	0	29	349	327.397066000231	k	2	1	1
1	1	0.2	0.8	1	0.6	1	0	0	0	29	350	389.189987999998	k	2	1	1
1	2	0.4	0.6	0.4	-0	1	4	1	1	29	351	313.706169000397	k	2	0	1
0	2	0.8	0.2	0.4	0.8	0	0	0	1	29	352	471.736423000038	j	1	1	0
0	2	0.6	0.6	0.2	0.4	0	0	0	0	29	353	596.91798699987	j	1	0	0
0	2	0.2	0.4	0.6	0.2	1	0	0	0	29	354	449.96127200011	k	2	0	1
0	1	0.6	0.2	0.8	1	1	4	1	0	29	355	414.985881000121	k	2	0	0
1	2	0.4	0.2	0.2	0.6	1	1	1	0	29	356	443.348785000126	j	1	0	1
1	1	0.4	0	0.6	0.2	0	1	1	1	29	357	666.25233700006	j	1	0	1
0	2	0.2	0.2	0.4	0.6	0	1	1	1	29	358	502.735192000273	j	1	1	0
0	1	0	0.8	0.4	0.4	1	1	1	1	29	359	426.48832399982	j	1	0	1
1	2	0.4	0	0.2	0.4	1	1	1	1	29	360	462.239707000208	k	2	0	0
0	1	0.6	0.8	NaN	NaN	NaN	NaN	NaN	NaN	30	1	338.98347000013	k	2	1	NaN
1	1	0.2	0.2	0.8	NaN	0	0	0	NaN	30	2	366.403957999864	k	2	1	1
1	1	0.2	0.2	0.2	0.8	1	0	0	0	30	3	453.660790999493	k	2	1	1
1	2	0.4	1	NaN	NaN	NaN	3	1	NaN	30	4	594.717316000242	k	2	1	NaN
1	2	-0	0.8	1	0.2	0	0	0	1	30	5	487.80331999933	k	2	1	1
1	1	0.6	0.2	0.2	0.2	1	2	1	0	30	6	342.282761000206	k	2	0	0
0	2	0	0.8	0.8	1	1	1	1	0	30	7	457.727585000612	k	2	1	1
1	1	0.2	1	0.6	0.8	1	1	1	1	30	8	319.528334000097	j	1	0	1
1	2	0.4	0.8	0.8	0.6	1	1	1	1	30	9	507.982189000359	k	2	1	1
0	2	0.6	1	0.8	0.2	1	0	0	1	30	10	489.581166000789	k	2	0	0
1	2	0.4	0.4	0.6	0.8	1	0	0	0	30	11	558.462181000323	j	1	1	0
1	2	0.2	0.8	0.4	0.6	0	0	0	0	30	12	693.04518699937	j	1	1	1
0	1	0	0.6	0.2	0.8	1	4	1	1	30	13	344.957667000017	j	1	1	0
1	2	-0	1	0.8	0.4	0	1	1	0	30	14	687.06405499961	k	2	1	1
0	1	0	0.8	0.6	0.8	0	1	1	1	30	15	379.964347999703	k	2	1	1
0	1	0.2	0.4	0.8	1	0	0	0	1	30	16	336.495489000299	k	2	1	1
1	2	0	0.8	1	0.6	0	2	1	1	30	17	294.255409000471	k	2	1	1
0	2	-0	0.8	0.8	0.4	0	0	0	1	30	18	572.480521000216	j	1	1	1
0	1	0.4	1	0.4	0.8	0	2	1	0	30	19	336.199399999714	j	1	1	1
0	2	0.6	0.4	0.8	0.8	0	1	1	0	30	20	469.736711999758	k	2	1	1
0	1	0.2	0.2	1	0.8	0	1	1	1	30	21	322.575965999931	j	1	1	1
1	2	0.4	0.6	0.4	1	1	1	1	1	30	22	567.757895000796	k	2	0	0
1	1	0	0.6	0.2	0.4	0	1	1	1	30	23	356.229648000408	j	1	0	0
0	1	0.4	-0	0	0.4	1	0	0	1	30	24	353.621573000055	k	2	1	0
1	2	0.6	1	0.4	0.2	0	2	1	1	30	25	917.490713000007	j	1	1	0
1	1	0.4	0.8	-0	0	0	1	1	0	30	26	340.056861999983	k	2	1	1
1	2	0.6	1	1	-0	1	1	1	1	30	27	297.710607999761	k	2	1	1
0	2	0.4	0.4	1	0.8	0	0	0	1	30	28	462.470026000119	j	1	1	1
0	1	0.2	0.4	0.8	1	1	2	1	1	30	29	354.904957999679	k	2	1	1
0	2	0	0.4	0.4	1	0	1	1	0	30	30	455.604343999767	k	2	0	0
0	1	0.6	0.8	0.4	0.4	0	1	1	1	30	31	654.186380000283	k	2	1	1
0	2	0.8	0.4	0	0.4	1	1	1	1	30	32	339.875769000173	k	2	0	1
1	1	0.8	0.8	0.8	0	0	1	1	1	30	33	407.620147999296	k	2	1	1
1	1	1	0	0.8	0.8	1	0	0	1	30	34	485.712202000286	k	2	1	1
0	1	0.8	0.6	0	0.8	1	0	0	0	30	35	473.471625999991	j	1	0	0
0	2	-0	0.2	0.8	0.8	1	3	1	1	30	36	294.987453999966	k	2	1	0
1	1	1	0.4	0.8	0	0	1	1	0	30	37	316.446054000153	k	2	1	0
0	1	0.8	0.4	0.4	0.2	1	0	0	1	30	38	482.11093000009	j	1	1	1
1	1	0.4	0.2	0.4	0.4	0	0	0	0	30	39	519.157411000378	j	1	1	1
1	1	0.8	0	0.2	0.4	1	0	0	0	30	40	588.703768999949	k	2	0	0
0	2	0.6	0.6	0.2	0.8	0	4	1	1	30	41	753.068261000408	k	2	1	1
0	2	0.4	0.4	0.6	0.8	1	0	0	1	30	42	485.741686999972	k	2	1	1
0	1	0.2	0	0.8	0.2	1	2	1	0	30	43	451.750174000153	k	2	1	0
0	2	1	0.2	0.4	0.6	0	1	1	0	30	44	639.435889000197	k	2	0	0
0	2	0.8	0.4	1	0	1	0	0	1	30	45	485.324739000134	k	2	1	0
0	2	0.6	-0	0.4	1	1	0	0	0	30	46	882.736845000181	k	2	0	0
1	2	0.6	0.2	0.6	0.4	0	0	0	0	30	47	453.692588000195	k	2	0	1
1	2	0.4	-0	0.6	0.6	1	0	0	0	30	48	675.98900899975	j	1	0	1
1	1	1	0.4	0	0.4	0	5	1	1	30	49	545.576514999993	j	1	0	0
1	2	0.2	0.4	0.4	0.6	1	1	1	0	30	50	494.914612000684	j	1	1	0
0	2	0	0.2	0.4	1	0	0	0	1	30	51	356.475434999993	k	2	0	0
0	2	0.4	1	0	0.4	0	0	0	0	30	52	641.771156000686	k	2	0	1
1	1	0.6	0.8	1	0.4	1	3	1	1	30	53	333.030151000457	k	2	0	1
0	2	-0	0.4	0.4	0	0	1	1	0	30	54	331.675915999767	j	1	1	0
0	1	0.2	0.2	0.6	0.4	1	1	1	1	30	55	536.294746999374	j	1	0	1
0	1	-0	0.8	0.2	0.4	0	0	0	1	30	56	301.284332999785	k	2	1	0
0	1	0.4	0.4	0.8	0.2	0	0	0	0	30	57	627.872201999708	j	1	1	1
0	2	0.6	0.6	0.4	0.6	0	3	1	1	30	58	759.942235999915	j	1	1	1
0	1	0.2	1	0.4	0.8	0	1	1	0	30	59	349.832695999794	j	1	1	1
1	1	0.6	1	1	0.6	0	0	0	1	30	60	369.947699000477	k	2	1	1
1	2	0.6	0.2	0.6	0.4	1	2	1	1	30	61	607.852574999924	j	1	1	1
0	2	0	0.6	0.2	1	0	0	0	1	30	62	285.446128999865	k	2	0	0
0	2	0.4	0.2	0	0.2	0	0	0	0	30	63	369.892533000893	j	1	0	1
0	1	0.4	1	1	1	1	3	1	0	30	64	383.571459999985	j	1	1	1
1	2	0.2	-0	0.4	0	1	1	1	0	30	65	307.4441509998	k	2	1	0
0	2	0.4	0.6	-0	1	0	0	0	1	30	66	313.157431000036	k	2	1	1
0	2	0.2	0	0.6	-0	1	0	0	0	30	67	500.309926999762	k	2	1	1
1	2	0.6	0	0	0.6	0	0	0	0	30	68	338.282329999856	j	1	0	0
0	1	0.4	0.4	1	0.4	0	4	1	1	30	69	552.358966000611	k	2	1	1
1	1	0.2	0.4	0.4	0.6	0	0	0	1	30	70	532.922962000157	j	1	1	1
1	2	0.6	0.6	0.6	0	1	2	1	0	30	71	417.722819999653	j	1	0	1
0	2	0.6	0	0.6	0.4	1	0	0	1	30	72	510.530742999435	k	2	0	1
1	2	0.8	-0	0.6	0.6	0	0	0	0	30	73	493.05774000004	j	1	0	1
0	1	0.4	0.4	0.4	0.4	1	3	1	0	30	74	521.747161000349	j	1	1	1
1	1	0.4	0.8	0.4	0.8	0	0	0	1	30	75	373.784247999538	j	1	0	0
0	2	0.6	0	0.8	0.6	0	2	1	0	30	76	283.536185999765	k	2	0	1
1	2	0.6	0.8	0.6	0.4	1	0	0	1	30	77	664.649633999943	k	2	0	1
1	2	0.8	0	0.6	0.6	1	0	0	0	30	78	461.31080899977	k	2	0	1
0	1	0.2	0.2	0.4	0.4	1	3	1	0	30	79	371.580857000481	k	2	0	1
1	1	0	-0	0.2	0.8	0	0	0	1	30	80	424.387332999686	j	1	0	1
1	1	0.6	0.2	0	0.2	1	0	0	0	30	81	348.878214000251	k	2	0	1
1	2	0.6	0.2	0.8	0.6	1	3	1	0	30	82	458.320104999984	j	1	0	1
0	1	0.4	0.4	0.6	0	1	1	1	0	30	83	350.52681200068	j	1	0	1
1	2	1	1	0.6	0.6	1	1	1	1	30	84	323.770388999947	k	2	0	1
0	1	0.2	-0	0.4	0.6	0	1	1	1	30	85	313.985294999839	k	2	1	0
1	1	1	0	-0	1	0	0	0	1	30	86	349.869837000369	j	1	1	1
0	2	0.2	0.4	1	0.4	0	2	1	1	30	87	722.790062000058	j	1	0	1
1	1	1	0.4	0	-0	1	1	1	0	30	88	642.278428999816	k	2	0	0
1	2	1	0.4	0.2	0	1	1	1	1	30	89	350.430548000077	j	1	0	1
1	1	1	0	1	0.2	1	1	1	1	30	90	451.113716000691	j	1	0	1
1	1	0.2	0	1	1	1	0	0	1	30	91	522.310338000352	k	2	0	1
0	2	0.8	0	1	1	1	2	1	1	30	92	502.138815999388	j	1	0	1
0	1	0.8	0	0.2	1	1	1	1	0	30	93	357.247889000064	k	2	1	0
1	1	0.8	0	0	0.8	0	0	0	1	30	94	369.93615099982	k	2	0	0
1	1	0.6	0	0.8	0	1	0	0	0	30	95	503.420158000154	k	2	0	1
1	2	0.2	0.2	0.8	0.2	0	3	1	1	30	96	604.827984000622	j	1	0	1
0	1	0.4	0.6	0.6	0.8	1	1	1	0	30	97	530.46973400069	k	2	0	1
1	1	0.4	0	0.4	0.2	0	0	0	1	30	98	326.016210000489	k	2	0	1
0	2	0.2	0.4	0.2	0.6	1	2	1	1	30	99	387.906225999359	j	1	1	0
0	1	0.4	0.4	0.4	0.4	1	1	1	0	30	100	313.432220000323	k	2	0	1
1	2	0.8	0	0.4	0.4	0	1	1	1	30	101	606.29198100014	j	1	0	0
1	2	0.4	0	0.8	0.4	0	0	0	1	30	102	460.877765999612	k	2	0	1
1	2	0.2	0.2	0.4	0.8	0	0	0	0	30	103	519.474508000712	j	1	0	1
0	1	1	0.4	0.4	0.4	0	3	1	1	30	104	798.121423999874	j	1	1	0
0	2	0.8	0	0.2	0.4	1	1	1	0	30	105	530.943386000217	k	2	0	1
1	2	0.6	0	0.8	0.4	0	0	0	1	30	106	535.31328400004	j	1	0	1
1	2	0.6	0.2	0.6	0.8	0	0	0	0	30	107	564.528978999988	k	2	0	1
0	1	0.8	0.6	0.4	0.2	0	3	1	1	30	108	371.018015999653	j	1	1	1
1	1	0.6	0.6	0.6	0.6	0	0	0	1	30	109	431.002805000389	k	2	1	1
0	2	0.8	0.4	0.6	0.6	1	2	1	0	30	110	372.852610999871	j	1	0	1
0	1	0.6	0.8	0.6	0.6	1	1	1	0	30	111	505.223829999522	j	1	1	1
0	2	0.4	0	0.8	0.6	0	1	1	1	30	112	349.587417000293	j	1	0	1
0	1	0.8	0.6	0.8	0.8	0	1	1	1	30	113	307.548986000256	k	2	1	1
1	1	0.4	1	0.6	0.4	0	0	0	1	30	114	313.777069000025	k	2	1	1
0	1	1	0.4	1	0.6	1	0	0	0	30	115	438.473877999968	k	2	1	1
0	2	0.2	0.2	0.4	0.8	0	3	1	1	30	116	338.454951999665	k	2	0	1
0	1	0.6	-0	0.4	1	0	1	1	0	30	117	359.510741999657	j	1	1	1
0	1	0.8	0.8	-0	0.2	0	0	0	1	30	118	301.919739000368	k	2	0	0
1	2	0.4	0.8	0.2	0.4	0	2	1	1	30	119	329.913343000044	k	2	1	0
0	1	0.4	0.6	0.8	-0	0	1	1	0	30	120	520.138957999734	j	1	0	1
1	2	-0	0	0.8	0.8	0	1	1	1	30	121	460.413560999768	k	2	1	1
0	2	0.2	0.6	0	0.4	1	0	0	1	30	122	448.83277900044	k	2	0	0
1	2	0.4	0.2	0.2	0	0	0	0	0	30	123	359.331139999995	j	1	0	1
0	2	1	0.2	0.4	0.2	1	0	0	0	30	124	411.757982000381	j	1	1	0
1	2	0.6	0.2	0.2	0.4	0	0	0	0	30	125	449.34901400029	j	1	1	1
1	1	0.2	0.8	0.4	0.8	0	5	1	1	30	126	558.961877000002	j	1	1	0
0	2	0.6	0	0.2	0.2	1	1	1	0	30	127	346.744561999913	j	1	0	0
0	2	0.4	0.4	0.6	0.8	1	0	0	1	30	128	368.328552000094	j	1	0	1
0	1	0	0.6	0.8	0.2	1	2	1	1	30	129	292.561641999782	k	2	1	1
1	2	0.6	0.2	0.4	0.6	1	1	1	0	30	130	307.643843000733	k	2	0	1
1	1	0	0.6	0.6	0.4	0	1	1	1	30	131	327.584181999555	j	1	1	1
0	1	0.2	0.6	0.6	0.6	1	0	0	1	30	132	478.331530000105	k	2	1	1
1	2	1	0.6	0.6	0.6	1	2	1	1	30	133	562.456413000291	j	1	0	1
1	2	0.4	0.6	1	0.6	1	0	0	1	30	134	431.430487999933	j	1	0	1
1	2	0.6	0.8	0.4	1	1	0	0	0	30	135	324.508973000775	k	2	0	1
1	2	0.6	1	0.6	0.4	1	0	0	0	30	136	352.546854000138	j	1	0	1
1	2	0.4	0.6	0.6	0.6	0	0	0	0	30	137	342.400907999945	j	1	0	1
1	1	0.4	0.6	0.6	0.6	0	5	1	0	30	138	547.232395999345	j	1	1	1
1	2	1	0.4	0.4	0.6	1	1	1	0	30	139	513.788111999929	k	2	0	1
1	1	-0	1	0.6	0.4	1	1	1	1	30	140	285.612265000054	k	2	1	1
1	1	0.4	0.4	1	1	1	0	0	1	30	141	427.498750000268	k	2	1	1
1	2	1	0.8	1	0.6	0	2	1	1	30	142	337.34763800021	j	1	0	1
1	1	-0	0.6	0.4	1	1	1	1	0	30	143	500.441109000349	k	2	0	0
1	1	0.4	0.2	-0	1	1	0	0	1	30	144	410.299025000313	j	1	1	0
1	1	0.6	0.6	0.2	-0	1	0	0	0	30	145	320.062267999674	k	2	1	1
1	1	0.4	0.4	0.6	0.2	1	0	0	0	30	146	379.809527999896	j	1	1	1
1	2	0.6	0.6	1	0.4	1	4	1	1	30	147	770.494874999713	j	1	0	1
1	2	0.8	1	0.6	0.4	0	0	0	1	30	148	333.676620000006	k	2	0	1
1	2	0.6	1	0.8	0.6	0	0	0	0	30	149	316.323817000011	k	2	0	1
0	1	0.6	0	0.4	0.6	1	3	1	0	30	150	657.223926999905	k	2	1	1
1	1	0	0.4	0	0.6	0	0	0	1	30	151	391.086626000288	k	2	1	1
0	1	0.2	0.4	0.4	0	1	0	0	0	30	152	364.387502000682	k	2	1	1
0	2	0.8	0.6	0.6	0.8	1	3	1	0	30	153	665.050100999906	j	1	0	1
0	2	0.2	0.6	0.8	0.4	0	0	0	1	30	154	572.94903500042	j	1	0	1
1	1	0.2	0.4	0.4	0.4	0	2	1	0	30	155	442.023036000137	k	2	1	1
1	2	0.8	0.8	0.2	0.8	0	1	1	0	30	156	520.285364999836	j	1	0	1
1	2	0.2	0.6	0.8	0.4	0	0	0	1	30	157	485.316070999943	k	2	0	1
0	1	0.6	0.4	0.4	0.2	1	2	1	1	30	158	337.190711999938	j	1	0	0
0	1	1	0.4	0.6	0.2	0	0	0	1	30	159	544.3073309998	k	2	0	1
1	2	0.6	0.4	0.2	0.8	1	2	1	0	30	160	316.399078999893	k	2	0	1
1	2	0	0.6	0.6	1	1	0	0	1	30	161	346.13817600075	k	2	0	1
0	2	0.2	0.4	0	0.6	0	0	0	0	30	162	366.699137999603	k	2	0	1
0	2	-0	0.4	0.2	0	1	0	0	0	30	163	380.308671999956	j	1	1	0
0	2	0	0.8	0.4	0.2	0	0	0	0	30	164	320.670173998224	k	2	1	1
1	1	0.6	0.2	1	0.6	0	5	1	0	30	165	509.644846000811	k	2	0	1
0	1	0.6	0.4	0.6	0.8	1	0	0	1	30	166	451.910492000025	j	1	0	1
0	1	0.4	0.8	0.6	0.6	0	0	0	0	30	167	511.834695000289	j	1	0	1
0	1	0.8	0.6	0.4	0.6	0	0	0	0	30	168	436.715014000583	j	1	0	1
0	2	0.2	0	0.8	0.4	0	4	1	0	30	169	274.54252500138	k	2	1	1
1	1	0.8	0.2	0.8	0.4	0	1	1	0	30	170	471.138867998889	j	1	0	1
1	1	-0	0.4	0.8	0	1	0	0	1	30	171	500.780063001002	j	1	0	1
0	1	0	0.6	-0	0.8	1	0	0	0	30	172	386.165590000019	k	2	0	1
0	2	0	0.2	0	0.8	0	3	1	1	30	173	590.868407000016	j	1	1	1
1	1	0.8	0.2	0	-0	0	1	1	0	30	174	347.310237000784	j	1	1	0
1	2	0	0.4	0.2	0	1	1	1	1	30	175	792.699837000328	j	1	1	1
0	1	0.8	0.6	0.2	0.2	1	1	1	1	30	176	484.804869000072	k	2	1	1
0	1	0	0.2	0.6	0.4	0	0	0	1	30	177	443.483089000438	k	2	1	1
0	2	0.8	1	0.4	0.2	1	2	1	1	30	178	656.52891100035	j	1	0	0
0	1	0.8	0.2	0.2	0.6	0	1	1	0	30	179	366.651040998477	j	1	1	1
0	2	0.2	0.8	0.8	0.2	0	1	1	1	30	180	602.352084999438	k	2	0	1
1	1	0.6	0.4	0.2	0.8	0	1	1	1	30	181	413.914055998248	k	2	1	1
0	2	-0	0.8	0.2	0.2	1	1	1	1	30	182	578.791453001031	k	2	1	0
1	1	0.6	1	0.4	0.2	1	1	1	1	30	183	514.182917999278	k	2	0	0
0	1	0.6	0.4	0.6	0.8	1	0	0	1	30	184	470.978415998616	k	2	0	1
1	1	0.6	0.2	0.6	0.6	0	0	0	0	30	185	434.937002000879	k	2	0	1
1	1	0.8	0.8	0.6	0.6	1	0	0	0	30	186	600.249352000901	j	1	1	0
0	1	0	0.4	0.8	0.6	1	0	0	0	30	187	638.130942999851	k	2	1	1
0	2	0.6	1	0.8	0.4	1	5	1	1	30	188	532.217446998402	j	1	1	1
1	1	0.4	-0	0.4	0.8	0	1	1	0	30	189	336.460442000316	k	2	0	0
1	2	0.2	1	1	0.4	0	1	1	1	30	190	565.391034000641	k	2	1	1
1	1	0.2	0.2	0.4	1	1	1	1	1	30	191	329.080489000262	k	2	0	1
1	2	0.2	0.4	1	0.4	1	1	1	1	30	192	431.301003000044	k	2	1	1
1	2	0	0.8	0.4	0.2	1	0	0	1	30	193	580.809872000827	j	1	1	1
0	1	1	0.4	0.2	1	1	2	1	1	30	194	362.707741000122	j	1	1	0
1	1	0.2	0.8	0.4	0.8	0	0	0	1	30	195	447.660537000047	j	1	1	1
0	2	0.4	1	0.8	0.4	0	2	1	0	30	196	595.507451000231	j	1	1	1
0	1	0.8	0.2	0.8	0.4	1	1	1	0	30	197	360.415467999701	k	2	1	1
1	2	0.6	0.8	1	0.8	1	1	1	1	30	198	551.131857000655	j	1	1	1
